,token,name,symbol
9687,539167,VLL,VLL
9688,539216,GARMNTMNTR,GARMNTMNTR
9689,532994,ARCHIDPLY,ARCHIDPLY
9690,532998,LOTUSEYE,LOTUSEYE
9691,533101,SURYAAMBA,SURYAAMBA
9692,533106,OIL,OIL
9693,539221,SPORTKING,SPORTKING
9694,539228,GGPL,GGPL
9695,539269,NXXIX1X,NXXIX1X
9696,539277,ALSTONE,ALSTONE
9697,500014,UTIQUE,UTIQUE
9698,500034,BAJFINANCE,BAJFINANCE
9699,500059,BILVYAPAR,BILVYAPAR
9700,533152,MBLINFRA,MBLINFRA
9701,533212,GKB,GKB
9702,533215,FFTF17BGR,FFTF17BGR
9703,533252,WELINV,WELINV
9704,539290,OSWALGREEN,OSWALGREEN
9705,500110,CHENNPETRO,CHENNPETRO
9706,500126,PGHL,PGHL
9707,500153,GANESHBE,GANESHBE
9708,500168,GOODYEAR,GOODYEAR
9709,533257,WAAREEINDO,WAAREEINDO
9710,533269,WABAG,WABAG
9711,533296,FMNL,FMNL
9712,533303,BFINVEST,BFINVEST
9713,500182,HEROMOTOCO,HEROMOTOCO
9714,500189,NDLVENTURE,NDLVENTURE
9715,533427,VMS,VMS
9716,533478,KTKFMP52G,KTKFMP52G
9717,533543,BROOKS,BROOKS
9718,533758,APLAPOLLO,APLAPOLLO
9719,500184,HSCL,HSCL
9720,500186,HINDOILEXP,HINDOILEXP
9721,534422,LOOKS,LOOKS
9722,500209,INFY,INFY
9723,500234,KAKATCEM,KAKATCEM
9724,500243,KIRLOSIND,KIRLOSIND
9725,500249,KSB,KSB
9726,533761,GPTINFRA,GPTINFRA
9727,533982,TERASOFT,TERASOFT
9728,534091,MCX,MCX
9729,500325,RELIANCE,RELIANCE
9730,500346,PUNJCOMMU,PUNJCOMMU
9731,500410,ACC,ACC
9732,500425,AMBUJACEM,AMBUJACEM
9733,534680,SRGHFL,SRGHFL
9734,534733,AERPACE,AERPACE
9735,534796,CDG,CDG
9736,534816,INDUSTOWER,INDUSTOWER
9737,500444,WSTCSTPAPR,WSTCSTPAPR
9738,500480,CUMMINSIND,CUMMINSIND
9739,500495,ESCORTS,ESCORTS
9740,500575,VOLTAS,VOLTAS
9741,535276,SBISENSEX,SBISENSEX
9742,535279,BMAL,BMAL
9743,535620,BINNYMILLS,BINNYMILLS
9744,535693,BRAHMINFRA,BRAHMINFRA
9745,500670,GNFC,GNFC
9746,500730,NOCIL,NOCIL
9747,500840,EIHOTEL,EIHOTEL
9748,501479,SFTL,SFTL
9749,535754,ORIENTCEM,ORIENTCEM
9750,535755,ABFRL,ABFRL
9751,536070,RFHXXIV05G,RFHXXIV05G
9752,536071,RFHXXIV05D,RFHXXIV05D
9753,502090,SAGCEM,SAGCEM
9754,502250,LERTHAI,LERTHAI
9755,502281,TRIVENIGQ,TRIVENIGQ
9756,502355,BALKRISIND,BALKRISIND
9757,536117,RFXXIV11DG,RFXXIV11DG
9758,536264,TIGERLOGS,TIGERLOGS
9759,537069,ARNOLD,ARNOLD
9760,537378,HCPO36MJDG,HCPO36MJDG
9761,537459,NFXXV18DG,NFXXV18DG
9762,537483,NIF100BEES,NIF100BEES
9763,537669,LAXMIPATI,LAXMIPATI
9764,538351,AFEL,AFEL
9765,502873,HPCOTTON,HPCOTTON
9766,503100,PHOENIXLTD,PHOENIXLTD
9767,503127,RAJABAH,RAJABAH
9768,503635,SALSAIN,SALSAIN
9769,503893,ZSATYASL,ZSATYASL
9770,504180,STDBAT,STDBAT
9771,504240,DLTNCBL,DLTNCBL
9772,504258,LAKSELEC,LAKSELEC
9773,538446,MONEYBOXX,MONEYBOXX
9774,538522,NFXXVI30DD,NFXXVI30DD
9775,538546,BRPL,BRPL
9776,538634,VRL,VRL
9777,504392,KRISHNA,KRISHNA
9778,504648,BOMBWIR,BOMBWIR
9779,504879,ORIENTCER,ORIENTCER
9780,505212,JAINEX,JAINEX
9781,538716,ARYACAPM,ARYACAPM
9782,538730,PDSL,PDSL
9783,538788,GILADAFINS,GILADAFINS
9784,538857,SCC,SCC
9785,505216,ALFREDHE,ALFREDHE
9786,505285,TULIVE,TULIVE
9787,505336,HARSHILAGR,HARSHILAGR
9788,505368,SEMAC,SEMAC
9789,538862,MYMONEY,MYMONEY
9790,538890,MKEXIM,MKEXIM
9791,538891,MCLOUD,MCLOUD
9792,538897,SHRINIWAS,SHRINIWAS
9793,505650,SKYLMILAR,SKYLMILAR
9794,505688,BHARATGEAR,BHARATGEAR
9795,505690,BRADYM,BRADYM
9796,505854,TRF,TRF
9797,538943,SONAL,SONAL
9798,538918,VANICOM,VANICOM
9799,538922,COSYN,COSYN
9800,538923,SOFCOM,SOFCOM
9801,506076,GRINDWELL,GRINDWELL
9802,506248,AMNPLST,AMNPLST
9803,506260,ANUHPHR,ANUHPHR
9804,506365,STARSOURCE,STARSOURCE
9805,538975,SHREESEC,SHREESEC
9806,539012,MEGRISOFT,MEGRISOFT
9807,539013,GITARENEW,GITARENEW
9808,539014,KALPACOMME,KALPACOMME
9809,506401,DEEPAKNTR,DEEPAKNTR
9810,506528,KELENRG,KELENRG
9811,506597,AMAL,AMAL
9812,507410,WALCHANNAG,WALCHANNAG
9813,539031,SETFBSE100,SETFBSE100
9814,539090,RAJPUTANA,RAJPUTANA
9815,539099,ATHCON,ATHCON
9816,539115,ALANSCOTT,ALANSCOTT
9817,507498,PICCASUG,PICCASUG
9818,507552,FOODSIN,FOODSIN
9819,507580,IVP,IVP
9820,507645,POLSON,POLSON
9821,539195,POEL,POEL
9822,539199,SGFIN,SGFIN
9823,539220,MISHKA,MISHKA
9824,539276,KAYA,KAYA
9825,500028,ATVPR,ATVPR
9826,500041,BANARISUG,BANARISUG
9827,500058,BIHSPONG,BIHSPONG
9828,507785,TAINWALCHM,TAINWALCHM
9829,507794,KHAICHEM,KHAICHEM
9830,507998,SIMMOND,SIMMOND
9831,508136,BNALTD,BNALTD
9832,539302,POWERMECH,POWERMECH
9833,500060,BIRLACABLE,BIRLACABLE
9834,500067,BLUESTARCO,BLUESTARCO
9835,500104,HINDPETRO,HINDPETRO
9836,500120,DIAMINESQ,DIAMINESQ
9837,508918,IRONWOOD,IRONWOOD
9838,508922,MSRINDIA,MSRINDIA
9839,508980,FRONTCAP,FRONTCAP
9840,509003,TRANOCE,TRANOCE
9841,500124,DRREDDY,DRREDDY
9842,500187,AGI,AGI
9843,500201,INDIAGLYCO,INDIAGLYCO
9844,500219,JISLJALEQS,JISLJALEQS
9845,509055,VISAKAIND,VISAKAIND
9846,509845,RJSHAH,RJSHAH
9847,511176,PARSHWANA,PARSHWANA
9848,511254,SAGARSYST,SAGARSYST
9849,500233,KAJARIACER,KAJARIACER
9850,500235,KSL,KSL
9851,500259,LYKALABS,LYKALABS
9852,500262,HYBRIDFIN,HYBRIDFIN
9853,511260,ICONIKSPEV,ICONIKSPEV
9854,511413,CREST,CREST
9855,511571,SODFC,SODFC
9856,511676,GICHSGFIN,GICHSGFIN
9857,500284,LORDSCHLO,LORDSCHLO
9858,500296,NAHARSPING,NAHARSPING
9859,500317,OSWALAGRO,OSWALAGRO
9860,500319,INDSUCR,INDSUCR
9861,511716,INVIGO,INVIGO
9862,511766,MUTHOOTCAP,MUTHOOTCAP
9863,512065,MRUTR,MRUTR
9864,512068,DECNGOLD,DECNGOLD
9865,500355,RALLIS,RALLIS
9866,500365,WELSPLSOL,WELSPLSOL
9867,500400,TATAPOWER,TATAPOWER
9868,500403,SUNDRMFAST,SUNDRMFAST
9869,512099,EY,EY
9870,512297,SHANTAI,SHANTAI
9871,512415,MERCTRD,MERCTRD
9872,512439,ESQRMON,ESQRMON
9873,500407,SWARAJENG,SWARAJENG
9874,500411,THERMAX,THERMAX
9875,500413,THOMASCOOK,THOMASCOOK
9876,500460,MUKANDLTD,MUKANDLTD
9877,512477,BETXIND,BETXIND
9878,512493,GARNETINT,GARNETINT
9879,512626,ORBTEXP,ORBTEXP
9880,513250,JYOTISTRUC,JYOTISTRUC
9881,500483,TATACOMM,TATACOMM
9882,500510,LT,LT
9883,500520,M&M,M&M
9884,500570,TMPV,TMPV
9885,513532,PRADPME,PRADPME
9886,513566,NOVIS,NOVIS
9887,513579,FFPL,FFPL
9888,513687,SPECTRA,SPECTRA
9889,500672,NOVARTIND,NOVARTIND
9890,500777,TNPETRO,TNPETRO
9891,500850,INDHOTEL,INDHOTEL
9892,501150,CENTRUM,CENTRUM
9893,514087,PBMPOLY,PBMPOLY
9894,514162,WELSPUNLIV,WELSPUNLIV
9895,514238,MKVENTURES,MKVENTURES
9896,514248,SRECR,SRECR
9897,501833,CHOWGULSTM,CHOWGULSTM
9898,501945,DHENUBUILD,DHENUBUILD
9899,502157,MANGLMCEM,MANGLMCEM
9900,502893,UNITEDINT,UNITEDINT
9901,514412,SARUPINDUS,SARUPINDUS
9902,514470,WINSOMTX,WINSOMTX
9903,516020,AGIOPAPER,AGIOPAPER
9904,516038,SOMAPPR,SOMAPPR
9905,502937,KESORAMIND,KESORAMIND
9906,502986,VTL,VTL
9907,503101,MARATHON,MARATHON
9908,503626,KSHITIJ,KSHITIJ
9909,517041,ADOR,ADOR
9910,517077,INDAGIV,INDAGIV
9911,517166,SPELS,SPELS
9912,517172,PERVASIVE,PERVASIVE
9913,503639,INDSOYA,INDSOYA
9914,503657,VEERENRGY,VEERENRGY
9915,503663,TILAK,TILAK
9916,504028,GEE,GEE
9917,517344,MINDTECK,MINDTECK
9918,517380,IGARASHI,IGARASHI
9919,517385,SYMPHONY,SYMPHONY
9920,517393,VINTRON,VINTRON
9921,504036,HIRECT,HIRECT
9922,504076,JYOTI,JYOTI
9923,504112,NELCO,NELCO
9924,504356,ZMULTIPU,ZMULTIPU
9925,517498,WEBELSOLAR,WEBELSOLAR
9926,517530,SURANAT&P,SURANAT&P
9927,517536,ONWARDTEC,ONWARDTEC
9928,517544,CENTUM,CENTUM
9929,504746,INLCM,INLCM
9930,505250,GGDPROP,GGDPROP
9931,505255,GMMPFAUDLR,GMMPFAUDLR
9932,505324,MANUGRAPH,MANUGRAPH
9933,517569,KEI,KEI
9934,518091,APCL,APCL
9935,519353,BANSTEA,BANSTEA
9936,519285,TARAI,TARAI
9937,505526,DOLATALGO,DOLATALGO
9938,505710,GRAUWEIL,GRAUWEIL
9939,505744,FMGOETZE,FMGOETZE
9940,505800,RANEHOLDIN,RANEHOLDIN
9941,520081,ECSTSTL,ECSTSTL
9942,521003,SHVSUIT,SHVSUIT
9943,521005,TITANIN,TITANIN
9944,521054,KAKTEX,KAKTEX
9945,505850,MANCREDIT,MANCREDIT
9946,506079,LAKPRE,LAKPRE
9947,506162,TERRAFORM,TERRAFORM
9948,506261,MODISONLTD,MODISONLTD
9949,521068,HISARSP,HISARSP
9950,521105,OLYMPTX,OLYMPTX
9951,521238,BGDL,BGDL
9952,522108,YUKEN,YUKEN
9953,506390,HEUBACHIND,HEUBACHIND
9954,506405,DMCC,DMCC
9955,506530,KEMP,KEMP
9956,506618,PUNJABCHEM,PUNJABCHEM
9957,522195,FRONTSP,FRONTSP
9958,522295,CONTROLPR,CONTROLPR
9959,523120,THRIVE,THRIVE
9960,523367,DCMSHRIRAM,DCMSHRIRAM
9961,506863,SWADEIN,SWADEIN
9962,506975,RAJSPTR,RAJSPTR
9963,507205,TI,TI
9964,507490,RANASUG,RANASUG
9965,523457,LINDEINDIA,LINDEINDIA
9966,523610,ITI,ITI
9967,523558,SWISSMLTRY,SWISSMLTRY
9968,523566,MARBU,MARBU
9969,507815,GILLETTE,GILLETTE
9970,508486,HAWKINCOOK,HAWKINCOOK
9971,508933,AYMSYNTEX,AYMSYNTEX
9972,509079,GUFICBIO,GUFICBIO
9973,523708,EIMCOELECO,EIMCOELECO
9974,523716,ASHIANA,ASHIANA
9975,523828,MENONBE,MENONBE
9976,524031,PATIDAR,PATIDAR
9977,509449,BHAGWOX,BHAGWOX
9978,509692,INDIANCARD,INDIANCARD
9979,509820,HUHTAMAKI,HUHTAMAKI
9980,509887,SINNAR,SINNAR
9981,524202,LACTOSE,LACTOSE
9982,524230,RCF,RCF
9983,524288,AIMCOPEST,AIMCOPEST
9984,524412,AAREYDRUGS,AAREYDRUGS
9985,509945,THACKER,THACKER
9986,511012,YAMNINV,YAMNINV
9987,511018,ZMILGFIN,ZMILGFIN
9988,511048,KUSUMEL,KUSUMEL
9989,524640,ARCHITORG,ARCHITORG
9990,524564,GAYATRIBI,GAYATRIBI
9991,524628,PARKERAC,PARKERAC
9992,524632,SHUKRAPHAR,SHUKRAPHAR
9993,511153,ANJANIFOODS,ANJANIFOODS
9994,511187,MILLENNIUM,MILLENNIUM
9995,511200,MUNCAPM,MUNCAPM
9996,511501,BHARAT,BHARAT
9997,524642,SIKOZY,SIKOZY
9998,524661,WELCURE,WELCURE
9999,524717,TITANBIO,TITANBIO
10000,524735,HIKAL,HIKAL
10001,511505,CAPTRUST,CAPTRUST
10002,511563,SANCF,SANCF
10003,511593,LIBORDFIN,LIBORDFIN
10004,511712,RELICTEC,RELICTEC
10005,524818,DYNAMIND,DYNAMIND
10006,524824,BALPHARMA,BALPHARMA
10007,526263,MOLDTECH,MOLDTECH
10008,526269,CRSTCHM,CRSTCHM
10009,511724,BAIDFIN,BAIDFIN
10010,512020,ZSARACOM,ZSARACOM
10011,512062,ZSANMCOM,ZSANMCOM
10012,512165,ABANSENT,ABANSENT
10013,526325,ORIENTLTD,ORIENTLTD
10014,526345,PANJON,PANJON
10015,526586,WIMPLAST,WIMPLAST
10016,526640,RAYALEMA,RAYALEMA
10017,512237,JAICORPLTD,JAICORPLTD
10018,512265,AVONMERC,AVONMERC
10019,512267,MMWL,MMWL
10020,512291,ZSPEEDCO,ZSPEEDCO
10021,526717,HPBL,HPBL
10022,526739,SHAWGELTIN,SHAWGELTIN
10023,526813,RAGHUNAT,RAGHUNAT
10024,526817,CHEVIOT,CHEVIOT
10025,512361,CUPIDALBV,CUPIDALBV
10026,512381,STARTECK,STARTECK
10027,512399,SERA,SERA
10028,513039,ZHINUDYP,ZHINUDYP
10029,526827,SPICEISLIN,SPICEISLIN
10030,526849,BANARBEADS,BANARBEADS
10031,526951,STYLAMIND,STYLAMIND
10032,526987,URJA,URJA
10033,513121,ORICONENT,ORICONENT
10034,513307,SYNTHFO,SYNTHFO
10035,513397,VALLABHSQ,VALLABHSQ
10036,513422,BLOIN,BLOIN
10037,527001,ASHAPURMIN,ASHAPURMIN
10038,530057,VIVANZA,VIVANZA
10039,530075,ANTELOPUS,ANTELOPUS
10040,530127,NPRFIN,NPRFIN
10041,513507,GUJCONT,GUJCONT
10042,513517,STEELCAS,STEELCAS
10043,513599,HINDCOPPER,HINDCOPPER
10044,514030,DEEPAKSP,DEEPAKSP
10045,530129,NILE,NILE
10046,530169,MOHITPPR,MOHITPPR
10047,530199,THEMISMED,THEMISMED
10048,530201,KALLAM,KALLAM
10049,514138,SURYALA,SURYALA
10050,514175,VARDMNPOLY,VARDMNPOLY
10051,514177,RISHYRN,RISHYRN
10052,514183,BLACKROSE,BLACKROSE
10053,530235,KJMCFIN,KJMCFIN
10054,530263,GLOBALCA,GLOBALCA
10055,530305,PICCADIL,PICCADIL
10056,530363,UGARSUGAR,UGARSUGAR
10057,514260,SURBHIN,SURBHIN
10058,514264,SEASONST,SEASONST
10059,514316,RAGHUSYN,RAGHUSYN
10060,514336,GENESIS,GENESIS
10061,530393,DBSTOCKBRO,DBSTOCKBRO
10062,530433,SHIVAAGRO,SHIVAAGRO
10063,530445,SUMERUIND,SUMERUIND
10064,530533,TERAI,TERAI
10065,515085,RESTILE,RESTILE
10066,517063,JETKINGQ,JETKINGQ
10067,517096,APLAB,APLAB
10068,517300,GIPCL,GIPCL
10069,530549,SHILPAMED,SHILPAMED
10070,530627,VIPULORG,VIPULORG
10071,530759,STERTOOLS,STERTOOLS
10072,530809,BNRUDY,BNRUDY
10073,517336,MODMA,MODMA
10074,517356,ACIIN,ACIIN
10075,518075,SURAJ,SURAJ
10076,519383,ANIKINDS,ANIKINDS
10077,530843,CUPID,CUPID
10078,530883,SUCROSA,SUCROSA
10079,530931,STANPACK,STANPACK
10080,530925,RAMSONS,RAMSONS
10081,519457,VIRATCRA,VIRATCRA
10082,519479,OMEAG,OMEAG
10083,520056,TVSHLTD,TVSHLTD
10084,520057,JTEKTINDIA,JTEKTINDIA
10085,531082,ALANKIT,ALANKIT
10086,531120,PATELENG,PATELENG
10087,531158,CATVISION,CATVISION
10088,531161,ABMKNO,ABMKNO
10089,520075,SAMKRG,SAMKRG
10090,521109,NAGREEKEXP,NAGREEKEXP
10091,521161,SLSTLQ,SLSTLQ
10092,522074,ELGIEQUIP,ELGIEQUIP
10093,531163,KEMISTAR,KEMISTAR
10094,531223,ANJANI,ANJANI
10095,531235,CITIPOR,CITIPOR
10096,531237,DHRUVCA,DHRUVCA
10097,522205,PRAJIND,PRAJIND
10098,522235,MINALIND,MINALIND
10099,522251,CENLUB,CENLUB
10100,522267,VJLAXMIE,VJLAXMIE
10101,531304,NUTECGLOB,NUTECGLOB
10102,531412,RADIXIND,RADIXIND
10103,531449,GRMOVER,GRMOVER
10104,531453,MOHITIND,MOHITIND
10105,522289,NMSRESRC,NMSRESRC
10106,523261,VENKEYS,VENKEYS
10107,523283,SUPERHOUSE,SUPERHOUSE
10108,523309,SHRIGANG,SHRIGANG
10109,531497,MADHUCON,MADHUCON
10110,531518,VIKASPROP,VIKASPROP
10111,531521,DESHRAK,DESHRAK
10112,531533,ACCEDERE,ACCEDERE
10113,523329,ELDEHSG,ELDEHSG
10114,523387,TRITON,TRITON
10115,523465,INDBNK,INDBNK
10116,523539,PRECWIRE,PRECWIRE
10117,531550,JHACC,JHACC
10118,531556,CORALFINAC,CORALFINAC
10119,531557,AMITSEC,AMITSEC
10120,531582,BERYLSE,BERYLSE
10121,523550,KRYPTONQ,KRYPTONQ
10122,523650,YASHINNO,YASHINNO
10123,523660,WATERBASE,WATERBASE
10124,523710,SAYAJIHOTL,SAYAJIHOTL
10125,531583,RAP,RAP
10126,531585,DEVINE,DEVINE
10127,531592,GENPHARMA,GENPHARMA
10128,531642,MARICO,MARICO
10129,524019,KINGFA,KINGFA
10130,524037,RAMAPHO,RAMAPHO
10131,524038,VENLONENT,VENLONENT
10132,524080,HARLETH,HARLETH
10133,531651,NATGENI,NATGENI
10134,531667,RRMETAL,RRMETAL
10135,531668,VISIONCO,VISIONCO
10136,531694,RAINBOWF,RAINBOWF
10137,524174,KESARPE,KESARPE
10138,524210,PNTKYOR,PNTKYOR
10139,524280,KOPRAN,KOPRAN
10140,524332,BCLIND,BCLIND
10141,531737,GREENCREST,GREENCREST
10142,531762,UNJHAFOR,UNJHAFOR
10143,531768,POLYMED,POLYMED
10144,531795,ATULAUTO,ATULAUTO
10145,524470,SYNCOMF,SYNCOMF
10146,524614,INDXTRA,INDXTRA
10147,524634,ALUFLUOR,ALUFLUOR
10148,524711,VISTAPH,VISTAPH
10149,531888,REXNORD,REXNORD
10150,531902,GALLOPENT,GALLOPENT
10151,531946,CHADPAP,CHADPAP
10152,531840,IECEDU,IECEDU
10153,524731,JENBURPH,JENBURPH
10154,524808,PHYTO,PHYTO
10155,524828,BDH,BDH
10156,526025,GLOBUSCON,GLOBUSCON
10157,531977,CHLOGIST,CHLOGIST
10158,531980,SENINFO,SENINFO
10159,531996,ODYCORP,ODYCORP
10160,532113,BRIJLEAS,BRIJLEAS
10161,526095,RALEGRA,RALEGRA
10162,526115,KARANWO,KARANWO
10163,526125,BNAGROCHEM,BNAGROCHEM
10164,526237,MORGAN,MORGAN
10165,532140,MOHITE,MOHITE
10166,532156,VAIBHAVGBL,VAIBHAVGBL
10167,532187,INDUSINDBK,INDUSINDBK
10168,532189,ITDC,ITDC
10169,526407,HAMPTON,HAMPTON
10170,526435,PERFEPA,PERFEPA
10171,526488,BHUDEVI,BHUDEVI
10172,526525,WWALUM,WWALUM
10173,532219,ENERGYDEV,ENERGYDEV
10174,532305,INDSWFTLAB,INDSWFTLAB
10175,532321,ZYDUSLIFE,ZYDUSLIFE
10176,532339,COMPUSOFT,COMPUSOFT
10177,526721,NICCOPAR,NICCOPAR
10178,526725,SANDESH,SANDESH
10179,526729,GOLDIAM,GOLDIAM
10180,526821,DAICHI,DAICHI
10181,532349,TCI,TCI
10182,532354,VIRGOGLOB,VIRGOGLOB
10183,532380,BABA,BABA
10184,532387,PNC,PNC
10185,526823,RAJINFRA,RAJINFRA
10186,526871,INTECCAP,INTECCAP
10187,526961,LASTMILE,LASTMILE
10188,526977,CRIMSON,CRIMSON
10189,532407,MOSCHIP,MOSCHIP
10190,532410,TRANSCOR,TRANSCOR
10191,532425,GENUSPRIME,GENUSPRIME
10192,532435,SANINFRA,SANINFRA
10193,527005,SHREEPAC,SHREEPAC
10194,530023,THEINVEST,THEINVEST
10195,530077,PURETROP,PURETROP
10196,530177,VKGLOBAL,VKGLOBAL
10197,532461,PNB,PNB
10198,532497,RADICO,RADICO
10199,532486,POKARNA,POKARNA
10200,532488,DIVISLAB,DIVISLAB
10201,530207,BRAWN,BRAWN
10202,530249,BRIDGESE,BRIDGESE
10203,530281,QUANTDIA,QUANTDIA
10204,530429,ASHISHPO,ASHISHPO
10205,500016,ARUNAHTEL,ARUNAHTEL
10206,500116,IDBI,IDBI
10207,500128,ELECTCAST,ELECTCAST
10208,532507,BAGFILMS,BAGFILMS
10209,530457,GTTDATA,GTTDATA
10210,530459,VALSONQ,VALSONQ
10211,530547,KENFIN,KENFIN
10212,530579,UYFINCORP,UYFINCORP
10213,500133,ESABINDIA,ESABINDIA
10214,500142,FGP,FGP
10215,500144,FINCABLES,FINCABLES
10216,500165,KANSAINER,KANSAINER
10217,530581,EKAMLEA,EKAMLEA
10218,530621,AAIL,AAIL
10219,530675,YORKEXP,YORKEXP
10220,530735,SUPERBAK,SUPERBAK
10221,500210,INGERRAND,INGERRAND
10222,500214,IONEXCHANG,IONEXCHANG
10223,500220,JASCH,JASCH
10224,500241,KIRLOSBROS,KIRLOSBROS
10225,530741,OVOBELE,OVOBELE
10226,530747,CHALLANI,CHALLANI
10227,530829,CILSEC,CILSEC
10228,530845,SUNSHIEL,SUNSHIEL
10229,500257,LUPIN,LUPIN
10230,500268,MANALIPETC,MANALIPETC
10231,500306,JAYKAY,JAYKAY
10232,500307,NIRLON,NIRLON
10233,531043,ZDHJERK,ZDHJERK
10234,531092,OMINFRAL,OMINFRAL
10235,531129,INANI,INANI
10236,531153,DILIGENT,DILIGENT
10237,500314,ORIENTHOT,ORIENTHOT
10238,500327,PILITA,PILITA
10239,500335,BIRLACORPN,BIRLACORPN
10240,500337,PRIMESECU,PRIMESECU
10241,531221,MAYURFL,MAYURFL
10242,531234,SCOOBEEDAY,SCOOBEEDAY
10243,531255,PARAGONF,PARAGONF
10244,531266,VSTTILLERS,VSTTILLERS
10245,500354,RAJSREESUG,RAJSREESUG
10246,500356,RAMANEWS,RAMANEWS
10247,500360,RAPICUT,RAPICUT
10248,500440,HINDALCO,HINDALCO
10249,531281,MARBLE,MARBLE
10250,531288,LEADFIN,LEADFIN
10251,531310,AVAILFC,AVAILFC
10252,531334,VIKALPS,VIKALPS
10253,500449,HOCL,HOCL
10254,500450,MPILCORPL,MPILCORPL
10255,500464,UCAL,UCAL
10256,500469,FEDERALBNK,FEDERALBNK
10257,531341,GUJINV,GUJINV
10258,531396,WOMENNET,WOMENNET
10259,531437,PWASML,PWASML
10260,531458,BOSTONBIO,BOSTONBIO
10261,500472,SKFINDIA,SKFINDIA
10262,500493,BHARATFORG,BHARATFORG
10263,500500,HINDMOTORS,HINDMOTORS
10264,500547,BPCL,BPCL
10265,531460,CONTICON,CONTICON
10266,531489,CGVAK,CGVAK
10267,531499,SYBLY,SYBLY
10268,531512,ORIENTTR,ORIENTTR
10269,500620,GESHIP,GESHIP
10270,500655,GRWRHITECH,GRWRHITECH
10271,500690,GSFC,GSFC
10272,500780,ZUARIIND,ZUARIIND
10273,531541,KOBO,KOBO
10274,531595,CGCL,CGCL
10275,531609,KGPETRO,KGPETRO
10276,531672,INANISEC,INANISEC
10277,500800,TATACONSUM,TATACONSUM
10278,501111,ZGOLDINV,ZGOLDINV
10279,501370,WALCHPF,WALCHPF
10280,501421,TECHNVISN,TECHNVISN
10281,531746,PRAENG,PRAENG
10282,531771,SHRADDHA,SHRADDHA
10283,531797,SCANPRO,SCANPRO
10284,531812,SGNTE,SGNTE
10285,501430,BOMBCYC,BOMBCYC
10286,501455,GREAVESCOT,GREAVESCOT
10287,501477,MULLER,MULLER
10288,501700,INDIANVSH,INDIANVSH
10289,531921,AGARIND,AGARIND
10290,531930,SARTHAKIND,SARTHAKIND
10291,531997,IKOMA,IKOMA
10292,532039,ZENOTECH,ZENOTECH
10293,502330,ANDHRAPAP,ANDHRAPAP
10294,502445,CITADEL,CITADEL
10295,502933,KATRSPG,KATRSPG
10296,502958,LAKSHMIMIL,LAKSHMIMIL
10297,532042,FRONTCORP,FRONTCORP
10298,532070,SUMUKA,SUMUKA
10299,532092,EPUJA,EPUJA
10300,532143,SKMEGGPROD,SKMEGGPROD
10301,503310,SWANCORP,SWANCORP
10302,503681,ELCIDIN,ELCIDIN
10303,504093,PANAENERG,PANAENERG
10304,504212,UNIVCABLES,UNIVCABLES
10305,532154,JOHNPHARMA,JOHNPHARMA
10306,532209,J&KBANK,J&KBANK
10307,532210,CUB,CUB
10308,532262,TCIIND,TCIIND
10309,504370,ZARDIINV,ZARDIINV
10310,504840,KAIRA,KAIRA
10311,504903,RATHIST,RATHIST
10312,504988,ZWELCAST,ZWELCAST
10313,532268,ACCELYA,ACCELYA
10314,532300,WOCKPHARMA,WOCKPHARMA
10315,532320,VAARAD,VAARAD
10316,532350,PADMALAYAT,PADMALAYAT
10317,505075,SETCO,SETCO
10318,505163,ZFSTEERING,ZFSTEERING
10319,505196,TIL,TIL
10320,505232,VELJAN,VELJAN
10321,532388,IOB,IOB
10322,532402,USGTECH,USGTECH
10323,532406,AVANTEL,AVANTEL
10324,532408,MEGASOFT,MEGASOFT
10325,505355,NESCO,NESCO
10326,505726,IFBIND,IFBIND
10327,505750,JOSTS,JOSTS
10328,505840,JAIPAN,JAIPAN
10329,532416,NEXTMEDIA,NEXTMEDIA
10330,532430,BFUTILITIE,BFUTILITIE
10331,532457,GULPOLY,GULPOLY
10332,532485,BLIL,BLIL
10333,505890,KENNAMET,KENNAMET
10334,505978,TRITONV,TRITONV
10335,506024,HVL,HVL
10336,506042,ZPRBHSTE,ZPRBHSTE
10337,532503,RAJPALAYAM,RAJPALAYAM
10338,532527,RKFORGE,RKFORGE
10339,532541,COFORGE,COFORGE
10340,532604,SALSTEEL,SALSTEEL
10341,506122,VOLKAI,VOLKAI
10342,506184,KANANIIND,KANANIIND
10343,506197,BLISSGVS,BLISSGVS
10344,506767,ALKYLAMINE,ALKYLAMINE
10345,532605,JBMA,JBMA
10346,532637,MANGALAM,MANGALAM
10347,532660,VIVIMEDLAB,VIVIMEDLAB
10348,532640,CYBERMEDIA,CYBERMEDIA
10349,506852,PRIMO,PRIMO
10350,506854,TANFACIND,TANFACIND
10351,506943,JBCHEPHARM,JBCHEPHARM
10352,507526,ASALCBR,ASALCBR
10353,532695,CELEBRITY,CELEBRITY
10354,532701,CELLA,CELLA
10355,532702,GSPL,GSPL
10356,532726,GALLANTT,GALLANTT
10357,507753,TGVSL,TGVSL
10358,507789,JAGSNPHARM,JAGSNPHARM
10359,507872,ASHNOOR,ASHNOOR
10360,507878,UNITECH,UNITECH
10361,532730,SGL,SGL
10362,532748,PFOCUS,PFOCUS
10363,532757,VOLTAMP,VOLTAMP
10364,532774,INSPIRISYS,INSPIRISYS
10365,507938,MNPLFIN,MNPLFIN
